article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
atkins1992a	Atkins, Sue (B.T.) | Clear, Jeremy | Ostler, Nicholas	1992	Corpus design criteria	Journal of Literary and Linguistic Computing			0
atkins1992b	Atkins, Sue	1992	Tools for corpus-aided lexicography: The HECTOR project	Acta Linguistica Hungarica			0
atkins2002a	Atkins, Sue (B.T.)	2002	Then and now: Competence and performance in 35 years of lexicography	Proceedings of the Tenth Euralex Congress			0
atkins2002b	Atkins, Sue (B.T.) | Bel, Nuria | Bertagna, Francesca | Bouillon, Pierrette	2002	From resources to applications. Designing the multilingual ISLE lexical entry	Proceedings of LREC			0
atkins2002c	Atkins, Sue (B.T.) | Bouillon, Pierrette	2002	The Lexicographic Approach: Sense Indicators as Candidates for Transfer Conditions	Proceedings of ISLE Workshop			0
atlantic2010	Atlantic	2010	Good, but.....	Amazon.com Customer Reviews			0
atserias1997	Atserias, Jordi | Climent, Salvador | Farreras, Xavier | Rigau, German | Rodriguez, Horacio	1997	Combining Multiple Methods for the Automatic Construction of Multilingual WordNets	Proceeding of the Conference on Recent Advances on NLP			0
attardo2000	Attardo, Salvatore	2000	Irony markers and functions: Towards a goal-oriented theory of irony and its processing	Rask. International Tidsskrift for Sprog og Kommunication			0
attardo2003	Attardo, Salvatore | Eisterhold, Jordi | Hay, Jennifer | Poggi, Isabella	2003	Multimodal markers of irony and sarcasm	Humor. International Journal of Humor Research			0
attneave1950	Attneave, Fred	1950	Dimensions of similarity	American Journal of Psychology			0
au2000	Au, Wagner James	2000	Will you tell me a story – please?	Salon			0
au2002	Au, Wagner J.	2002	The Triumph of the Mod				0
audenaert2010	Audenaert, N. | Furuta, R.	2010	What Humanists Want: How Scholars Use Source Materials	The 10th Annual ACM/IEEE Joint Conference on Digital Libraries			0
auguier1971	Augier, Ángel	1971	Nicolás Guillén				0
auselit2011	University of Queensland	n.d.	AUS-e-Lit				0
aust1995	Aust, Harald | Oerder, Martin | Seide, Frank | Steinbiss, Volker	1995	The Philips automatic train timetable information system	Speech Communication			0
austen1818	Austen, Jane	1818	Persuasion				0
austen2005	Austen, Jane | Jones, Vivien	2005	Pride and Prejudice.				0
austin1962	Austin, John L.	1962	How to Do Things with Words				0
austin1976	Austin, J.L.	1976	How to Do Things with Words: Second Edition				0
avengers_v3_27	Busiek, Kurt | Pérez, George	2000	The Avengers #27 (series: The Avengers)				0
avengers_v3_34	Busiek, Kurt | Pérez, George	2000	The Avengers #32 (series: The Avengers)				0
axelrod2006	Axelrod, Robert | Hammond, Ross	2006	The Evolution of Ethnocentrism.	Journal of Conflict Resolutions			0
ayan1999	Ayan, Necip Fazil	1999	Using information gain as feature weight	Proceedings of the 8th Turkish Symposium on Artificial Intelligence and Neural Networks			0
ayer1984	Ayer, Alfred	1984	Let Us Calculate	New York Review of Books			0
ayers1993	Ayers, E.J.	1993	What Does a Professor Do All Day, Anyway?				0
ayers1999	Ayers, Edward L.	1999	The Pasts and Futures of Digital History				0
ayers2003	Ayers, E.J.	2003	The Valley of the Shadow: Two Communities in the American Civil War				0
ayers2013	Ayers, Edward L.	2013	Does Digital Scholarship have a Future?	EDUCASEreview			0
Birsan2005	Birsan, Dorian	2005	On Plug-ins and Extensible Architectures	Queue			0
Bradley2008b	Bradley, John	2008	Playing together: modular tools and Pliny	DH 2008			0
BradleyHill2011	Bradley, John | Hill, Timothy	2011	When WordHoard met Pliny: breaking down of interaction silos between applications (Poster)	DH 2011			0
BrockmanEtAl2001	Brockman, William S. | Neumann, Laura | Palmer, Carole L. | Tidline, Tonyia J.	2001	Scholarly Work in the Humanities and the Evolving Information Environment				0
Bush1991	Bush, Vannevar	1991	The Inscrutible 'Thirties'	From Memex to Hypertext: Vannevar Bush and the Mind's Machine			0
baader2003	Baader, F. | Nutt, W.	2003	Basic Description Logics	The Description Logic Handbook			0
baader2003a	Baader, Franz | McGuinness, Deborah L. | Nardi, Danielle | Patel-Schneide, Peter F.	2003	The description logic handbook: Theory, implementation and applications.				0
baader2003b	Baader, F. | Horrocks, I. | Sattler, U.	2003	Description Logics	Handbook on Ontologies			0
baayen1995	Baayen, R. Harald | Piepenbrock, Richard | Piepenbrock, Leon	1995	The CELEX lexical database				0
baayen1996	Baayen, Harald | Van Halteren, Hans van | Tweedie, Fiona	1996	Outside the Cave of Shadows: Using Syntactic Annotation to Enhance Authorship Attribution	Literary and Linguistic Computing			0
baayen2001	Baayen, R. Harald	2001	Word Frequency Distributions				0
babeu2007	Babeu, Alison | Bamman, David | Crane, Gregory | Kummer, Robert | Weaver, Gabriel	2007	Named Entity Identification and Cyberinfrastructure	Proceedings of the 11th European Conference for Research and Advanced Technology for Digital Libraries			0
babeu2011	Babeu, A.	2011	Rome Wasn't Digitized in a Day: Building a Cyberinfrastructure for Digital Classics.				0
babko2006	Babko-Malaya, O.	2006	Issues in synchronizing the English Treebank and PropBank	Frontiers in Linguistically Annotated Corpora (ACL Workshop			0
babych2003	Babych, Bogdan | Hartley, Anthony	2003	Improving Machine Translation Quality with Automatic Named Entity Recognition	Proceedings of EACL-EAMT			0
babych2004	Babych, Bogdan | Hartley, Anthony	2004	Extending the BLEU MT evaluation method with frequency weightings	Proceedings of the 42nd Annual Meeting of the Association for Computational Linguistics			0
baca2005	Baca, Murtha | Harpring, Patricia	2005	Categories for the Description of Works of Art (CDWA)				0
bacchiani2004	Bacchiani, Michiel | Roark, Brian | Saraclar, Murat	2004	Language model adaptation with MAP estimation and the perceptron algorithm	Proceedings of the human language technology conference			0
bach1979	Bach, Kent | Harnish, Robert	1979	Linguistic Communication and Speech Acts				0
bachler2005	Bachler, Michelle | Shum, Simon Buckingham | Chen-Burger, Jessica | Dalton, Jeff | De Roure, David | Eisenstadt, Marc | Komzak, Jiri | Michaelides, Danius | Page, Kevin | Potter, Stephen | Shadbolt, Nigel | Tate, Austin	2005	Collaboration in the Semantic Grid: A Basis for e-Learning	Applied Artificial Intelligence			0
badger2007a	Badger, Brandon	2007	Google Book Search in Google Earth				0
badger2007b	Badger, Brandon	2007	Google LatLon Blog	on Google Earth			0
bael2007	Van Bael, Christophe | van den Heuvel, Henk | Strik, Helmer	2007	Validation of phonetic transcriptions in the context of automatic speech recongition	Language Resources and Evaluation			0
baenziger2006	Baenziger, Tanja | Pirker, Hannes | Scherer, Klaus R.	2006	Gemep - Geneva multimodal emotion portrayals: A corpus for the study of multimodal emotional expressions	Proceedings of LREC’06 Workshop on corpora for research on emotion and affect			0
baetens2003	Baetens, Jan | van Looy, Jan	2003	Close Reading New Media: Analyzing Electronic Literature				0
baeza1996	Baeza-Yates, Ricardo A. | Navarro, Gonzalo	1996	A Faster Algorithm for Approximate String Matching	Proceedings of Combinatorial Pattern Matching			0
baeza1999	Baeza-Yates, Ricardo A. | Ribeiro-Neto, Berthier	1999	Modern Information Retrieval				0
bagga1997	Bagga, Amit | Biermann, Alan W.	1997	Analyzing the Complexity of a Domain with Respect to an Information Extraction Task	Proceedings of the Tenth International Conference on Research on Computational Linguistics			0
baggett1994	Baggett, Dave | de Marcken, Carl	1994	+=3				0
bahl1977	Bahl, Lalit R. | Baker, James K. | Jelinek, Frederick | Mercer, Robert L.	1977	PERPLEXITY – Measure of Difficulty of Speech Recognition Tasks	94th meeting of the Acoustical Society of America			0
bahl1983	Bahl, Lalit R. | Jelinek, Frederick | Mercer, Robert L.	1983	A Maximum Likelihood Approach to Continuous Speech Recognition	IEEE Trans. On Pattern Analysis and Machine Intelligence			0
bailey1978	Bailey, Robert W.	1978	Authorship Attribution in a Forensic Setting	Fifth Internat'l Symposium on Computers in Literary and Linguistic Research			0
bailly2006	Bailly, Gérard | Elisei, Frédéric | Badin, Pierre | Savariaux, Christophe	2006	Degrees of freedom of facial movements in face-to-face conversational speech	Proceedings of the LREC 2006 workshop on multimodal corpora			0
bakeman1995	Bakeman, Robert | Quera, Vicenç	1995	Analyzing interaction: Sequential analysis with SDIS and GSEQ				0
baker1975	Baker, James K.	1975	The Dragon System – An Overview	IEEE Transactions on Acoustics, Speech, and Signal Processing			0
baker1998	Baker, Collin F. | Fillmore, Charles J. | Lowe, John B.	1998	The Berkeley FrameNet Project	Proceedings of the 17th International Conference on Computational Linguistics			0
baker2000	Baker, Michael | Joab, Michèle | Safar, B. | Schlienger, D.	2000	Introduction: Analyses et modélisations d’explications dans un corpus de dialogues finalisés	Psychologie de l’interaction			0
baker2004	Baker, Paul | Hardie, Andrew | McEnery, Tony | Xiao, Richard	2004	Corpus linguistics and South Asian languages: corpus creation and tool development	Literary and Linguistic Computing			0
baker2009a	Baker, J.	2009	It Takes a Consortium to Support Open Textbooks	EDUCAUSE Review			0
baker2009b	Baker, K.S. | Yarmey, L.	2009	Data Stewardship: Environmental Data Curation and a Web-of-Repositories	International Journal of Digital Curation			0
bakeryyy_fra	Baker, Collin F. | Ruppenhofer, Joseph	n.d.	FrameNet's frames vs. Levin's verb classes	Proceedings of the 28th annual meeting of the Berkley Linguistics Society			0
bakhtin1981	Bakhtin, Mikhail M.	1981	The Dialogic Imagination				0
bakhtin1982	Bakhtin, M.M.	1982	The Dialogic Imagination: Four Essays.				0
bakhtin1984a	Bakhtin, Mikhail	1984	Problems of Dostoevsky’s Poetics				0
bakhtin1984b	Bakhtin, Mikhail	1984	Rabelais and His World				0
bakhtin1986	Bakhtin, Mikhail M.	1986	Speech Genres and Other Late Essays				0
bakx2003	Bakx, Ilse | van Turnhout, Koen | Terken, Jacques	2003	Facial orientation during multi-party interaction with information Kiosks	Proceedings of the 9th IFIP TC13 International Conference on Human–Computer Interaction			0
bal1999	Bal, Mieke	1999	Contemporary Art, Preposterous History				0
bal2000	Bal, Mieke	2002	Travelling Concepts in the Humanities: A Rough Guide				0
balagas1931	Ballagas, Emilio	1931	Nicolás Guillén y el Mensaje Inédito	Diario de la Marina			0
baldwin2003	Baldwin, Timothy | Bannard, Colin | Tanaka, Takaaki | Widdows, Dominic	2003	An empirical model of multiword expression decomposability	Proceedings of the ACL 2003 workshop on Multiword expressions: analysis, acquisition and treatment			0
balentine2001	Balentine, Bruce | Morgan, David P.	2001	How to build a speech recognition application – a style guide for telephony dialogues				0
bales1970	Bales, Robert Freed	1970	Personality and Interpersonal Behavior				0
balfour2005	Balfour, I.	2005	History against Historicism, Formal Matters, and the Event of the Text: De Man with Benjamin.	Romantic Circles			0
balinski2005	Balinski, Jaroslaw | Danilowicz, Czeslaw	2005	Re-ranking method based on inter-document distances	Information Processing and Management			0
ball2004	Ball, C.E.	2004	Show, not tell: The value of new media scholarship.	Computers and Composition			0
ballard2006	Ballard, Lucas | Lopresti, Daniel | Monrose, Fabian	2005	Evaluating the Security of Handwriting Biometrics.	The 10th International Workshop on Frontiers in Handwriting Recognition (IWFHR06)			0
ballmer1986	Ballmer, Thomas T. | Narr, Waltraud Brennenstuhl	1986	Deutsche Verben. Eine sprachanalytische Untersuchung des Deutschen Verbwortschatzes				0
balsamo1996	Balsamo, Ann Marie	1996	Technologies of the Gendered Body: Reading Cyborg Women				0
balsamo2000	Balsamo, Anne	2000	Engineering Cultural Studies: The Postdisciplinary Adventures of Mindplayers, Fools, and Others	Doing Science + Culture			0
balzas2000	Balzas, Sharon	2000	The Orlando Project.				0
bamboo2008	Bamboo Workshop	2008	Standards and Specifications				0
bamboo2013	Project Bamboo	2013	About Project Bamboo - Project Bamboo - UCB Confluence				0
bamman2006	Bamman, David | Crane, Gregory	2006	The Design and Use of a Latin Dependency Treebank	Proceedings of the Fifth International Treebanks and Linguistics Theories Conference			0
bamman2007	Bamman, David | Crane, Gregory	2007	The Latin Dependency Treebank in a Cultural Heritage Digital Library	Proceedings of the Workshop on Language Technology for Cultural Heritage Data			0
bamman2008	Bamman, David | Crane, Gregory	2008	Building a Dynamic Lexicon from a Digital Library	Proceedings of the Eighth ACM/IEE-CS Joint Conference on Digital Libraries			0
bamman2009	Bamman, David | Crane, Gregory	2009	Computational Linguistics and Classical Lexicography	Digital Humanities Quarterly			1
bancroft1889	Bancroft, H.H.	1889	History of Arizona and New Mexico, 1530–1888.				0
bandeira1948	Bandeira, Manuel	1948	Homenaje a Guillén y a Cuba en el Brasil	Hoy Magazine			0
bandelier1910	Bandelier, Adolphus	1910	Documentary History of the Rio Grande Pueblos of New Mexico.	Archeological Institute of America			0
bandelt1995	Bandelt, Hans-Ju¨rgen | Forster, P | Sykes, B.C. | Richards, M.B.	1995	Mitochondrial Portraits of Human Populations Using Median Networks	Genetics			0
bandelt1999	Bandelt, Hans-Ju¨rgen | Forster, P. | Röhl, A.	1999	Median-Joining Networks for Inferring Intraspecific Phylogenies	Molecular Biology and Evolution			0
bandelt2000	Bandelt, Hans-Ju¨rgen | Macaulay, Vincent | Richards, Martin	2000	Median Networks: Speedy Construction and Greedy Reduction, One Simulation, and Two Case Studies from Human mtDNA	Molecular Phylogenetics and Evolution			0
banerjee2002	Banerjee, Sid | Pedersen, Ted	2002	An Adapted Lesk Algorithm for Word Sense Disambiguation Using WordNet	Proceedings of the Conference on Computational Linguistics and Intelligent Text Processing			0
banfield1982	Banfield, Ann	1982	Unspeakable Sentences				0
bangalore2000	Bangalore, Srinivas | Rambow, Owen | Whittaker, Steve	2000	Evaluation metrics for generation	Proceedings of INLG 2000			0
bankier2008	Bankier, Jean-Gabriel | Perciali, Irene	2008	The Institutional Repository Rediscovered: What can a University do for Open Access Publishing?	Serials Review			0
banko2001	Banko, Michele | Brill, Eric	2001	Scaling to very very large corpora for natural language disambiguation	Proceedings of ACL 2001			0
banse1996	Banse, Rainer | Sherer, Klaus R.	1996	Acoustic profiles in vocal emotion expression	Journal of Personality and Social Psychology			0
banziger2007	Banziger, Tanya | Scherer, Klaus R.	2007	Using actor portrayals to systematically study multimodal emotion expression: The GEMEP corpus	Affective computing and intelligent interaction			0
baptist2000	Baptist, Lauren | Seneff, Stephanie	2000	Genesis-II: A versatile system for language generation in conversational system applications	Proceedings of the international conference on spoken language processing			0
bar2005	Bar-Haim, Roy | Sima’an, Khalil | Winter, Yoad	2005	Choosing an optimal architecture for segmentation and POS-tagging of modern Hebrew	Proceedings of the ACL workshop on computational approaches to semitic languages			0
